,Disease,RNA,Relation,True_y
4180,D006333,654322,0.005701010840948664,0.0
4181,D006333,692073,0.002798504238378124,0.0
4182,D006333,677804,0.0004317782698539001,0.0
4183,D006333,677824,-0.0022775573524105508,0.0
4184,D006333,677808,-0.0023138244262227033,0.0
4185,D006333,677809,-0.0062502605062078765,0.0
4186,D006333,677814,0.00015685002690120402,0.0
4187,D006333,594839,-0.003682084190285375,0.0
4188,D006333,677817,-0.003617029091806383,0.0
4189,D006333,619562,0.0022975978828655525,0.0
4190,D006333,677827,0.006076655627625046,0.0
4191,D006333,677842,0.0010032574044918858,0.0
4192,D006333,677832,-0.003954784535417036,0.0
4193,D006333,677836,0.0038146699588703543,0.0
4194,D006333,677838,0.004320633042365191,0.0
4195,D006333,26779,-0.0008606642768595606,0.0
4196,D006333,100124538,-0.002963781604640813,0.0
4197,D006333,26775,0.005302993554469358,0.0
4198,D006333,6080,-0.002531091496454454,0.0
4199,D006333,677823,0.0025311191201328152,0.0
4200,D006333,677847,-0.002961665419425565,0.0
4201,D006333,677798,-0.0038254351355825325,0.0
4202,D006333,652966,-0.0036208763382317285,0.0
4203,D006333,594837,0.002390102356245616,0.0
4204,D006333,26771,0.0047471809069129815,0.0
4205,D006333,692234,-0.0069083725086232,0.0
4206,D006333,692235,-0.0074083122226774375,0.0
4207,D006333,692200,-0.003033160195805948,0.0
4208,D006333,692227,0.0007709409033506904,0.0
4209,D006333,692229,0.0054669994708660885,0.0
4210,D006333,100113382,0.006963834674995801,0.0
4211,D006333,692058,0.0017336275413132366,0.0
4212,D006333,692213,0.00429486490143768,0.0
4213,D006333,692214,0.0012145668580895658,0.0
4214,D006333,692215,0.003884430217574072,1.0
4215,D006333,767561,0.007060509417521579,0.0
4216,D006333,767562,0.0016261105233160563,1.0
4217,D006333,767563,0.009762281082174782,0.0
4218,D006333,767565,-0.0018579211213695422,0.0
4219,D006333,767566,0.005059561926554478,1.0
4220,D006333,767567,0.005495753665436474,0.0
4221,D006333,767568,0.0027096869948058985,1.0
4222,D006333,767569,0.010610715234611049,0.0
4223,D006333,767577,0.0074666311936427525,1.0
4224,D006333,767588,0.0016696593667772461,0.0
4225,D006333,767589,0.001895295197825757,0.0
4226,D006333,767590,0.00632173805122006,0.0
4227,D006333,767591,-0.0037895876244228442,0.0
4228,D006333,767592,-0.000441728604085185,0.0
4229,D006333,767593,0.004144594155910517,0.0
4230,D006333,767595,-0.0005781481164466094,0.0
4231,D006333,767578,0.0021693456590771913,0.0
4232,D006333,767598,0.0073778998454345195,0.0
4233,D006333,767599,0.004144594155910517,0.0
4234,D006333,767600,0.009521480216155353,0.0
4235,D006333,767603,0.00777080179205219,0.0
4236,D006333,767605,0.0015122402182828505,0.0
4237,D006333,767606,0.007178317595576299,0.0
4238,D006333,767609,0.0015122402182828505,0.0
4239,D006333,767610,0.006477772097307938,0.0
4240,D006333,767579,-0.0009662242739116081,0.0
4241,D006333,767581,-0.0004867007656213466,0.0
4242,D006333,767585,0.007196171681871027,0.0
4243,D006333,338433,0.014646413991777399,0.0
4244,D006333,100033447,0.015424890702793258,0.0
4245,D006333,100033450,0.013904943561188555,0.0
4246,D006333,100033453,0.015424890702793258,0.0
4247,D006333,100033454,0.015416945084562641,0.0
4248,D006333,100033603,0.015424890702793258,0.0
4249,D006333,100033800,0.013630007523707147,0.0
4250,D006333,100033805,0.008348187232270047,0.0
4251,D006333,100033806,0.013990652017114955,0.0
4252,D006333,100033807,0.014284477861831275,0.0
4253,D006333,100033814,0.015416945084562641,0.0
4254,D006333,100033816,0.015416945084562641,0.0
4255,D006333,100033445,0.013990652017114955,0.0
4256,D006333,100033413,0.00829985393843957,0.0
4257,D006333,100033427,0.01031815821557357,0.0
4258,D006333,100033428,0.008128019320385232,0.0
4259,D006333,100033414,0.008452574981845899,0.0
4260,D006333,100033431,0.00775502944378444,0.0
4261,D006333,100033432,0.009074110589015302,0.0
4262,D006333,100033435,0.00837143346565323,0.0
4263,D006333,100033436,0.005819336919732504,0.0
4264,D006333,100033821,0.011065684063888255,0.0
4265,D006333,100033415,0.008176258191678658,0.0
4266,D006333,692233,-0.0006586531812472673,0.0
4267,D006333,727676,-0.00657955591800136,0.0
4268,D006333,100113378,-0.0007443999522464913,0.0
4269,D006333,100113392,-0.003959190140700028,0.0
4270,D006333,692057,-0.00538040752853881,0.0
4271,D006333,100113379,-0.0025011467714196973,0.0
4272,D006333,101340252,-0.0009920319038712665,0.0
4273,D006333,100113384,0.0029319269229406107,0.0
4274,D006333,101340251,0.00018128353999577912,0.0
4275,D006333,100113380,0.0015963465831911315,0.0
4276,D006333,100113391,-0.005580748747651319,0.0
4277,D006333,100113389,-0.0004086440878151138,0.0
4278,D006333,100113393,-0.007266457190022105,0.0
4279,D006333,26765,-0.006372815118620791,0.0
4280,D006333,692084,-0.0005255136430722815,0.0
4281,D006333,26822,-0.008216988708478125,0.0
4282,D006333,85388,-0.00230004093569646,0.0
4283,D006333,85389,-0.001520458612907971,0.0
4284,D006333,85390,-0.0009587974185944188,0.0
4285,D006333,85391,-0.0032192894029504154,0.0
4286,D006333,6079,0.0053414013863033885,0.0
4287,D006333,114599,-0.004146572163607394,0.0
4288,D006333,595097,0.0007291120748901559,0.0
4289,D006333,595098,0.0013079450872888693,0.0
4290,D006333,595099,0.003001239042811882,0.0
4291,D006333,595100,0.0042608467180867615,0.0
4292,D006333,692089,0.004643472590825802,0.0
4293,D006333,100113381,-0.0024497750276528474,0.0
4294,D006333,677848,-0.00026607146018243295,0.0
4295,D006333,677849,0.003504092225309483,0.0
4296,D006333,677850,0.0028789720633880965,0.0
4297,D006333,619567,-0.004047932321486932,0.0
4298,D006333,6082,-0.0031635634180269935,0.0
4299,D006333,6083,-0.004280205710407311,0.0
4300,D006333,9304,0.0002098645185639239,0.0
4301,D006333,692091,-0.0016187617299896193,0.0
4302,D006333,26820,-0.0009626120343760639,0.0
4303,D006333,9303,-0.00031982481050414505,0.0
4304,D006333,9302,0.0009762110809504247,0.0
4305,D006333,9301,-0.00033223340956078863,0.0
4306,D006333,9300,-0.0005886986897410654,0.0
4307,D006333,9299,0.002214630214183051,0.0
4308,D006333,9298,-0.0016599123636769871,0.0
4309,D006333,26819,0.003616055756118599,0.0
4310,D006333,26818,-0.0026423702885278845,0.0
4311,D006333,26817,-0.0006613829489521817,0.0
4312,D006333,26816,-0.0038908189736163064,0.0
4313,D006333,84546,-0.0062974598786516185,0.0
4314,D006333,26815,0.007357325034807941,0.0
4315,D006333,26814,0.009963905595147336,0.0
4316,D006333,26813,0.0009890932061687816,0.0
4317,D006333,26812,-0.0015343220638710364,0.0
4318,D006333,94162,0.0030339853871815406,0.0
4319,D006333,94163,0.00372706418526666,0.0
4320,D006333,780851,-0.0008742224421332238,0.0
4321,D006333,26851,0.0011294763029542105,0.0
4322,D006333,780852,0.0011294763029542105,0.0
4323,D006333,780853,0.0010018888024955976,0.0
4324,D006333,780854,0.0010094816524891736,0.0
4325,D006333,26843,-0.0002766414887680157,0.0
4326,D006333,26810,0.0029843253754970518,0.0
4327,D006333,26809,0.01010150882882102,0.0
4328,D006333,26808,0.009234807249422796,0.0
4329,D006333,26807,-0.0029821417074756516,0.0
4330,D006333,26806,0.001928769439283827,0.0
4331,D006333,26805,-0.004855367498871392,0.0
4332,D006333,26804,-0.004080321988597035,0.0
4333,D006333,692085,-0.003984197136576916,0.0
4334,D006333,94161,-0.002453045593122363,0.0
4335,D006333,26802,0.00921163910042156,0.0
4336,D006333,26801,-0.006396969220989392,0.0
4337,D006333,26800,0.0030680847705610624,0.0
4338,D006333,692087,0.0020215488600594084,0.0
4339,D006333,26773,-0.0025532832951573868,0.0
4340,D006333,26772,-0.0008422820283307114,0.0
4341,D006333,692072,-0.001426747342393493,0.0
4342,D006333,26799,0.005976003018417254,0.0
4343,D006333,692088,0.007680083164537474,0.0
4344,D006333,26798,0.0012358192845565027,0.0
4345,D006333,26797,0.00718688286567422,0.0
4346,D006333,26796,-0.003609301926819659,0.0
4347,D006333,26795,0.0022279106121866283,0.0
4348,D006333,26811,0.0019127971045510535,0.0
4349,D006333,26793,-0.004469577798131317,0.0
4350,D006333,26792,0.0045825853908339365,0.0
4351,D006333,26791,-0.0034087371096313233,0.0
4352,D006333,26790,-0.0028932270271360607,0.0
4353,D006333,100124516,0.00076592490875198,0.0
4354,D006333,26789,0.004390207532907219,0.0
4355,D006333,692090,-0.0026537993006789445,0.0
4356,D006333,692075,0.0066257452024821775,0.0
4357,D006333,26788,0.0025590502060069274,0.0
4358,D006333,26787,0.004542118015325156,0.0
4359,D006333,26786,-0.0010950689077430587,0.0
4360,D006333,692093,-0.0018792043427905765,0.0
4361,D006333,26785,0.0022074105454861002,0.0
4362,D006333,347686,0.007517111437537707,0.0
4363,D006333,692106,0.005618621664118784,0.0
4364,D006333,692107,0.00023234516102607785,0.0
4365,D006333,692108,-0.0018073813141887764,0.0
4366,D006333,606500,0.007856540362829316,0.0
4367,D006333,692109,0.011911861202062382,0.0
4368,D006333,692076,-0.001431207051049335,0.0
4369,D006333,692110,0.00033770793617662225,0.0
4370,D006333,692111,0.00029740673145632797,0.0
4371,D006333,619564,-7.844129846229557e-05,0.0
