,Disease,RNA,Relation,True_y
1100,D015179,654322,0.03344041501852574,0.0
1101,D015179,692073,0.037959581571086615,0.0
1102,D015179,677804,0.02644323646037751,0.0
1103,D015179,677824,0.03783097843942268,0.0
1104,D015179,677808,0.027791307394868757,0.0
1105,D015179,677809,0.03545947953589522,0.0
1106,D015179,677814,0.03876019565496709,0.0
1107,D015179,594839,0.03699806753650654,0.0
1108,D015179,677817,0.03553875661167911,0.0
1109,D015179,619562,0.02782216918157697,0.0
1110,D015179,677827,0.03477845902581806,0.0
1111,D015179,677842,0.01620928696597835,0.0
1112,D015179,677832,0.035211919502846446,0.0
1113,D015179,677836,0.0405405636190401,0.0
1114,D015179,677838,0.03812249648739325,0.0
1115,D015179,26779,0.039726665622125026,0.0
1116,D015179,100124538,0.02946415245654975,1.0
1117,D015179,26775,0.024303771337545535,0.0
1118,D015179,6080,0.03783165973451299,0.0
1119,D015179,677823,0.02845145923703843,0.0
1120,D015179,677847,0.03966121663457797,0.0
1121,D015179,677798,0.03810804019759602,0.0
1122,D015179,652966,0.03153299362257346,0.0
1123,D015179,594837,0.026505250521322958,0.0
1124,D015179,26771,0.03309527348814645,0.0
1125,D015179,692234,0.035311376593353115,0.0
1126,D015179,692235,0.03506678055965974,0.0
1127,D015179,692200,0.026787712345723177,0.0
1128,D015179,692227,0.023448241276132716,0.0
1129,D015179,692229,0.03316781217992208,0.0
1130,D015179,100113382,0.02590358221558359,0.0
1131,D015179,692058,0.020150698136464668,0.0
1132,D015179,692213,0.016110965489796583,0.0
1133,D015179,692214,0.028920477973742045,0.0
1134,D015179,692215,0.0405696429868695,0.0
1135,D015179,767561,0.01798495123397666,0.0
1136,D015179,767562,0.029489920466329346,0.0
1137,D015179,767563,0.021430951995739616,0.0
1138,D015179,767565,0.02114775931900671,0.0
1139,D015179,767566,0.02760499727338689,0.0
1140,D015179,767567,0.015767555557332443,0.0
1141,D015179,767568,0.03571614553069509,0.0
1142,D015179,767569,0.014503229142631536,0.0
1143,D015179,767577,0.021433044158161354,0.0
1144,D015179,767588,0.021777127629514982,0.0
1145,D015179,767589,0.02448431185518457,0.0
1146,D015179,767590,0.027985324842013316,0.0
1147,D015179,767591,0.025105814977291443,0.0
1148,D015179,767592,0.02594908666751429,0.0
1149,D015179,767593,0.022405763833728706,0.0
1150,D015179,767595,0.028809942047314456,0.0
1151,D015179,767578,0.027327407436353854,0.0
1152,D015179,767598,0.018808872844549844,0.0
1153,D015179,767599,0.022405763833731118,0.0
1154,D015179,767600,0.01717871670863824,0.0
1155,D015179,767603,0.022934569643879854,0.0
1156,D015179,767605,0.017557210237474793,0.0
1157,D015179,767606,0.022518304044552004,0.0
1158,D015179,767609,0.017557210237473544,0.0
1159,D015179,767610,0.020170949406095387,0.0
1160,D015179,767579,0.023171211063697426,0.0
1161,D015179,767581,0.02415173498618674,0.0
1162,D015179,767585,0.017487608007949407,0.0
1163,D015179,338433,0.03902913659402339,0.0
1164,D015179,100033447,0.03847994563252406,0.0
1165,D015179,100033450,0.03877774821279036,0.0
1166,D015179,100033453,0.03847994563252319,0.0
1167,D015179,100033454,0.038521592614218704,0.0
1168,D015179,100033603,0.03847994563252347,0.0
1169,D015179,100033800,0.03640511883377038,0.0
