,Disease,RNA,Relation,True_y
1100,D015179,654322,-0.003629828093093671,0.0
1101,D015179,692073,0.0334991319579651,0.0
1102,D015179,677804,0.008948804774350418,0.0
1103,D015179,677824,0.06262805093811984,0.0
1104,D015179,677808,0.0062468086983600915,0.0
1105,D015179,677809,0.054462191361703396,0.0
1106,D015179,677814,0.052536305162547564,0.0
1107,D015179,594839,0.030573703255324103,0.0
1108,D015179,677817,0.019561938888769347,0.0
1109,D015179,619562,-0.01648962545960333,0.0
1110,D015179,677827,0.027296719414834903,0.0
1111,D015179,677842,-0.015120594445118696,0.0
1112,D015179,677832,0.05110297567406309,0.0
1113,D015179,677836,0.048954716560380016,0.0
1114,D015179,677838,0.015776281301305033,0.0
1115,D015179,26779,0.03274572258277999,0.0
1116,D015179,100124538,0.0518325024104819,1.0
1117,D015179,26775,-0.01078896585566336,0.0
1118,D015179,6080,0.046406947797051,0.0
1119,D015179,677823,0.015137180865882373,0.0
1120,D015179,677847,0.030996178275505996,0.0
1121,D015179,677798,0.062230429225568915,0.0
1122,D015179,652966,0.009524699118200048,0.0
1123,D015179,594837,0.026527367302572956,0.0
1124,D015179,26771,0.030247019050247657,0.0
1125,D015179,692234,0.08488892947315843,0.0
1126,D015179,692235,0.09081493428786544,0.0
1127,D015179,692200,-0.0037056146219688374,0.0
1128,D015179,692227,-0.033744260165694054,0.0
1129,D015179,692229,0.029666039394586945,0.0
1130,D015179,100113382,-0.0161192875258172,0.0
1131,D015179,692058,-0.020581486198609465,0.0
1132,D015179,692213,-0.01065462687483747,0.0
1133,D015179,692214,0.005381009008354662,0.0
1134,D015179,692215,0.019481661955061732,0.0
1135,D015179,767561,0.017737833418711477,0.0
1136,D015179,767562,-0.006425282119842084,0.0
1137,D015179,767563,-0.005938100749808625,0.0
1138,D015179,767565,0.030448627945547382,0.0
1139,D015179,767566,0.02704660122383381,0.0
1140,D015179,767567,-0.02108745631654252,0.0
1141,D015179,767568,0.006646309672831186,0.0
1142,D015179,767569,-0.01852746231210186,0.0
1143,D015179,767577,0.02395361747044607,0.0
1144,D015179,767588,0.05103020418934815,0.0
1145,D015179,767589,0.09440682813913591,0.0
1146,D015179,767590,0.0066931554805514095,0.0
1147,D015179,767591,0.08762516275710018,0.0
1148,D015179,767592,0.04226783199765484,0.0
1149,D015179,767593,0.0775723428701823,0.0
1150,D015179,767595,0.028184146455230666,0.0
1151,D015179,767578,0.08761993801338666,0.0
1152,D015179,767598,0.07439233456727523,0.0
1153,D015179,767599,0.0775723428701823,0.0
1154,D015179,767600,0.04351583858283199,0.0
1155,D015179,767603,0.030389947384282766,0.0
1156,D015179,767605,0.08472127892635706,0.0
1157,D015179,767606,0.024653523024464212,0.0
1158,D015179,767609,0.08472127892635706,0.0
1159,D015179,767610,0.06680136965921729,0.0
1160,D015179,767579,0.054492684807455644,0.0
1161,D015179,767581,0.09698309943914064,0.0
1162,D015179,767585,0.07159495806626792,0.0
1163,D015179,338433,0.03310795733633799,0.0
1164,D015179,100033447,0.028980718435950684,0.0
1165,D015179,100033450,0.041452188123702945,0.0
1166,D015179,100033453,0.028980718435950684,0.0
1167,D015179,100033454,0.028954675443661353,0.0
