,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,seq_sim,method,mean_roc_auc,std_auc,mean_prc_average_precision_score,std_average_precision_score,precision_0_mean,precision_1_mean,recall_0_mean,recall_1_mean,f1_score_0_mean,f1_score_1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_score_mean,weighted_precision_mean,weighted_recall_mean,weighted_f1_score_mean
1,snoRNA_4mer_similarity.csv,BNNR,0.9020970575318401,0.01832924024964142,0.5501447375818839,0.06683965482960394,0.986555918734313,0.3123186988196449,0.8394160583941606,0.8630434782608696,0.9069224541289349,0.4579468366645396,0.8412457912457911,0.6494373087769789,0.8512297683275151,0.6824346453967373,0.9343422619732445,0.8412457912457911,0.8721532985677192
2,snoRNA_4mer_similarity.csv,SVT,0.8826416337285903,0.018376930703144313,0.46282313110940543,0.038961043821297066,0.9874527367137647,0.2565834944544748,0.7804744525547446,0.8826086956521738,0.8713852244008173,0.3965568889888461,0.7883838383838384,0.6220181155841198,0.8315415741034592,0.6339710566948317,0.9308534351246613,0.7883838383838384,0.834614006506961
3,snoRNA_4mer_similarity.csv,Candès and Recht's method,0.8944444444444444,0.02154999122194832,0.4861147583720219,0.049217698171762074,0.9861245635812041,0.3015487825270279,0.8304744525547445,0.8608695652173912,0.9014747769915685,0.4458619144529859,0.8328282828282829,0.643836673054116,0.845672008886068,0.6736683457222774,0.9331102775063014,0.8328282828282829,0.8661916260205673
