,Disease,RNA,Relation,True_y
3080,D010051,654322,0.020574835209535923,0.0
3081,D010051,692073,0.023403720235312384,0.0
3082,D010051,677804,0.017562452287302896,0.0
3083,D010051,677824,0.023373044508482953,0.0
3084,D010051,677808,0.016928817371716247,0.0
3085,D010051,677809,0.021922420935914982,0.0
3086,D010051,677814,0.02386518463956851,0.0
3087,D010051,594839,0.0227585377027978,0.0
3088,D010051,677817,0.02177561789577101,0.0
3089,D010051,619562,0.01812055162569779,0.0
3090,D010051,677827,0.02151601528470259,0.0
3091,D010051,677842,0.01056392801138048,0.0
3092,D010051,677832,0.02158647067604367,0.0
3093,D010051,677836,0.024907875693903098,0.0
3094,D010051,677838,0.023516289150876647,0.0
3095,D010051,26779,0.024228346048318042,0.0
3096,D010051,100124538,0.01807741006176239,0.0
3097,D010051,26775,0.0149042883390439,0.0
3098,D010051,6080,0.023118967075993646,0.0
3099,D010051,677823,0.017586033472169534,0.0
3100,D010051,677847,0.02439905428104633,0.0
3101,D010051,677798,0.023586618687954225,0.0
3102,D010051,652966,0.020069215527371412,0.0
3103,D010051,594837,0.01639641544435417,0.0
3104,D010051,26771,0.02033737161703373,0.0
3105,D010051,692234,0.02234673485666227,0.0
3106,D010051,692235,0.022013718766078848,0.0
3107,D010051,692200,0.017140698354903065,0.0
3108,D010051,692227,0.014956293067156769,0.0
3109,D010051,692229,0.02125318607503074,0.0
3110,D010051,100113382,0.016598491725777282,0.0
3111,D010051,692058,0.013291230472966788,0.0
3112,D010051,692213,0.01027291626132373,0.0
3113,D010051,692214,0.01795526771931853,0.0
3114,D010051,692215,0.024735009538767297,0.0
3115,D010051,767561,0.011161822479896746,0.0
3116,D010051,767562,0.018339496899444085,0.0
3117,D010051,767563,0.013744274341264795,0.0
3118,D010051,767565,0.013526311132446348,0.0
3119,D010051,767566,0.01701614809248425,0.0
3120,D010051,767567,0.01036986241441562,0.0
3121,D010051,767568,0.022656199384042987,0.0
3122,D010051,767569,0.0094621325689623,0.0
3123,D010051,767577,0.014006638927764999,0.0
3124,D010051,767588,0.013031679938914876,1.0
3125,D010051,767589,0.014589310150462428,1.0
3126,D010051,767590,0.017519923278156015,0.0
