,Disease,RNA,Relation,True_y
1100,D015179,654322,0.00987361020988032,0.0
1101,D015179,692073,0.015228152474999267,0.0
1102,D015179,677804,0.005389431880774761,0.0
1103,D015179,677824,0.021885728051132602,0.0
1104,D015179,677808,0.015798706048833513,0.0
1105,D015179,677809,0.026973445542741406,0.0
1106,D015179,677814,0.015464663996059964,0.0
1107,D015179,594839,0.020897115554031974,0.0
1108,D015179,677817,0.016918393008538327,0.0
1109,D015179,619562,0.011897160169462805,0.0
1110,D015179,677827,0.015872533768970028,0.0
1111,D015179,677842,0.005550080852216347,0.0
1112,D015179,677832,0.01837723890985541,0.0
1113,D015179,677836,0.010446564667507544,0.0
1114,D015179,677838,0.012733606487365809,0.0
1115,D015179,26779,0.02088882705972203,0.0
1116,D015179,100124538,0.020179097826495445,1.0
1117,D015179,26775,0.011164334391616161,0.0
1118,D015179,6080,0.022515834623381067,0.0
1119,D015179,677823,0.018625317241701606,0.0
1120,D015179,677847,0.021627517207612093,0.0
1121,D015179,677798,0.020242866399342127,0.0
1122,D015179,652966,0.015923397190735995,0.0
1123,D015179,594837,0.012385372823105336,0.0
1124,D015179,26771,0.012930041423392546,0.0
1125,D015179,692234,0.021852285950445832,0.0
1126,D015179,692235,0.025472332680837498,0.0
1127,D015179,692200,0.010658701037359327,0.0
1128,D015179,692227,0.009128809122032473,0.0
1129,D015179,692229,0.010745570059292692,0.0
1130,D015179,100113382,0.009521534287424773,0.0
1131,D015179,692058,0.0023082245823339434,0.0
1132,D015179,692213,0.006691769017324819,0.0
1133,D015179,692214,0.0026760566661029076,0.0
1134,D015179,692215,0.01974242786372343,0.0
1135,D015179,767561,0.01390490130862308,0.0
1136,D015179,767562,0.01790364888928639,0.0
1137,D015179,767563,0.0070792968736037585,0.0
1138,D015179,767565,0.015867085395999462,0.0
1139,D015179,767566,0.010569640862508348,0.0
1140,D015179,767567,0.0031433430027971725,0.0
1141,D015179,767568,0.014072756016003364,0.0
1142,D015179,767569,0.005582684084873238,0.0
1143,D015179,767577,0.015005620957263495,0.0
1144,D015179,767588,0.011713015296306908,0.0
1145,D015179,767589,0.020870663405315307,0.0
1146,D015179,767590,0.011596330367071368,0.0
1147,D015179,767591,0.015624155695930163,0.0
1148,D015179,767592,0.013839923408280923,0.0
1149,D015179,767593,0.016187799881772134,0.0
1150,D015179,767595,0.017014206297250166,0.0
1151,D015179,767578,0.021057739588074817,0.0
1152,D015179,767598,0.01182695465240436,0.0
1153,D015179,767599,0.016187799881772054,0.0
1154,D015179,767600,0.007112064164064293,0.0
1155,D015179,767603,0.011671166936946906,0.0
1156,D015179,767605,0.01038371823319139,0.0
1157,D015179,767606,0.011528450264688017,0.0
1158,D015179,767609,0.0103837182331914,0.0
1159,D015179,767610,0.011790155540540245,0.0
1160,D015179,767579,0.014786776700838541,0.0
1161,D015179,767581,0.014553335747573708,0.0
1162,D015179,767585,0.010988692071576617,0.0
1163,D015179,338433,0.006758638357479667,0.0
1164,D015179,100033447,0.002905281504088781,0.0
1165,D015179,100033450,0.008530266898384268,0.0
1166,D015179,100033453,0.002905281504088879,0.0
1167,D015179,100033454,0.002928985717664081,0.0
1168,D015179,100033603,0.0029052815040887785,0.0
1169,D015179,100033800,0.006825902342158474,0.0
1170,D015179,100033805,0.01655569300067479,0.0
1171,D015179,100033806,0.0023639200338816113,0.0
1172,D015179,100033807,0.006157397316246986,0.0
1173,D015179,100033814,0.002928985717664241,0.0
1174,D015179,100033816,0.002928985717664088,0.0
1175,D015179,100033445,0.0023639200338816356,0.0
1176,D015179,100033413,0.010004347818105871,0.0
1177,D015179,100033427,0.012916192111865952,0.0
1178,D015179,100033428,0.012255526330964363,0.0
1179,D015179,100033414,0.0039198881722096145,0.0
1180,D015179,100033431,0.012498120586521142,0.0
1181,D015179,100033432,0.01195653756580148,0.0
1182,D015179,100033435,0.016384733065653523,0.0
1183,D015179,100033436,0.011525557309433502,0.0
1184,D015179,100033821,0.011491486691872523,0.0
1185,D015179,100033415,0.009739903193987598,0.0
1186,D015179,692233,0.015489553293486117,0.0
1187,D015179,727676,0.021974783301663275,0.0
1188,D015179,100113378,0.011272906313152753,0.0
1189,D015179,100113392,0.005808695716572547,0.0
1190,D015179,692057,0.006889128361090987,0.0
1191,D015179,100113379,0.025606881507376188,0.0
1192,D015179,101340252,0.020817071534195118,0.0
1193,D015179,100113384,0.0037358807374581384,1.0
1194,D015179,101340251,0.018876648896321246,0.0
1195,D015179,100113380,0.01588203046041307,0.0
1196,D015179,100113391,0.019995809840168056,1.0
1197,D015179,100113389,0.013504328473202754,0.0
1198,D015179,100113393,0.01178430372689834,0.0
1199,D015179,26765,0.008028191491475455,0.0
1200,D015179,692084,0.016957264939024663,0.0
1201,D015179,26822,0.011075597456337329,0.0
1202,D015179,85388,0.012315483884306517,0.0
1203,D015179,85389,0.014315627882365976,0.0
1204,D015179,85390,0.020447147313228588,0.0
1205,D015179,85391,0.014491540773083976,0.0
1206,D015179,6079,0.009322849662676706,0.0
1207,D015179,114599,0.02068174186612283,0.0
1208,D015179,595097,0.015803531984270435,0.0
1209,D015179,595098,0.00937963210430035,0.0
1210,D015179,595099,0.010227527770185575,0.0
1211,D015179,595100,0.014913827998901553,0.0
1212,D015179,692089,0.020018465479354278,0.0
1213,D015179,100113381,0.01084691217603536,0.0
1214,D015179,677848,0.01738908123274005,0.0
1215,D015179,677849,0.012776991605288453,0.0
1216,D015179,677850,0.006224219325493943,0.0
1217,D015179,619567,0.01865667568791933,0.0
1218,D015179,6082,0.004742106096945319,0.0
1219,D015179,6083,0.009564639089275098,0.0
1220,D015179,9304,0.02755387621641403,0.0
1221,D015179,692091,0.004262921945159218,0.0
1222,D015179,26820,0.010098591025279945,0.0
1223,D015179,9303,0.011250262279889615,0.0
1224,D015179,9302,0.012114011471158904,0.0
1225,D015179,9301,0.014550181604340077,0.0
1226,D015179,9300,0.0115351714957662,0.0
1227,D015179,9299,0.005236804388491352,0.0
1228,D015179,9298,0.005531665253762554,0.0
1229,D015179,26819,0.010915254171109291,0.0
1230,D015179,26818,0.013405622947230928,1.0
1231,D015179,26817,0.009536034764026107,0.0
1232,D015179,26816,0.008918444531826464,0.0
1233,D015179,84546,0.016970226229265896,0.0
1234,D015179,26815,0.010110742641953475,0.0
1235,D015179,26814,0.004391315956315433,0.0
1236,D015179,26813,0.022531245787472343,0.0
1237,D015179,26812,0.021018803361314647,0.0
1238,D015179,94162,0.005409968146900158,0.0
1239,D015179,94163,0.012816087646758238,0.0
1240,D015179,780851,0.024597210079897347,0.0
1241,D015179,26851,0.020008004206751636,0.0
1242,D015179,780852,0.020008004206751567,0.0
1243,D015179,780853,0.020184757012528105,0.0
1244,D015179,780854,0.0190565859036798,0.0
1245,D015179,26843,0.01830423876705834,0.0
1246,D015179,26810,0.015760083142364923,0.0
1247,D015179,26809,0.009437699570812358,0.0
1248,D015179,26808,0.011778807779292383,0.0
1249,D015179,26807,0.01687882852395734,0.0
1250,D015179,26806,0.02096643534206649,0.0
1251,D015179,26805,0.007934434700858636,0.0
1252,D015179,26804,0.010147434798063747,0.0
1253,D015179,692085,0.008088493146639626,0.0
1254,D015179,94161,0.011108316847383545,0.0
1255,D015179,26802,0.004874445018089309,0.0
1256,D015179,26801,0.012422688373357724,0.0
1257,D015179,26800,0.016612958323399304,0.0
1258,D015179,692087,0.017077236021097092,0.0
1259,D015179,26773,0.015321162626217624,0.0
1260,D015179,26772,0.013446501325095433,0.0
1261,D015179,692072,0.00889713407750858,0.0
1262,D015179,26799,0.003405524794270662,0.0
1263,D015179,692088,0.01640767387106319,0.0
1264,D015179,26798,0.002517794960573142,0.0
1265,D015179,26797,0.003574677172834579,0.0
1266,D015179,26796,0.0077107768032944664,0.0
1267,D015179,26795,0.009405966379027835,0.0
1268,D015179,26811,0.011186158809889444,0.0
1269,D015179,26793,0.015887535152435447,0.0
1270,D015179,26792,0.007662293059052387,0.0
1271,D015179,26791,0.01192309904414117,0.0
1272,D015179,26790,0.012934222761070608,0.0
1273,D015179,100124516,0.01598746572656259,0.0
1274,D015179,26789,0.01136964639635387,0.0
1275,D015179,692090,0.012387204736981624,0.0
1276,D015179,692075,0.0075480822777517905,0.0
1277,D015179,26788,0.00620226444711733,0.0
1278,D015179,26787,0.006810454945075586,0.0
1279,D015179,26786,0.00995531287312153,0.0
1280,D015179,692093,0.015552606896196051,0.0
1281,D015179,26785,0.014828013704440472,0.0
1282,D015179,347686,0.01862848298622794,0.0
1283,D015179,692106,0.014082742863972746,0.0
1284,D015179,692107,0.016105696262925906,0.0
1285,D015179,692108,0.010892876957165232,0.0
1286,D015179,606500,0.01641707386060345,0.0
1287,D015179,692109,0.01525866000677683,0.0
1288,D015179,692076,0.010930773844141308,0.0
1289,D015179,692110,0.01314677741184845,0.0
1290,D015179,692111,0.01182957195182179,0.0
1291,D015179,619564,0.010938972142407355,0.0
1292,D015179,8944,0.006205747033813802,0.0
1293,D015179,619498,0.013065678616475285,0.0
1294,D015179,692195,0.0202523672877597,0.0
1295,D015179,692196,0.02027076576328036,1.0
1296,D015179,692197,0.014353086686224061,0.0
1297,D015179,692198,0.02605070850214256,1.0
1298,D015179,26770,0.010964229575863484,0.0
1299,D015179,26774,0.012943851759275694,0.0
1300,D015179,26769,0.013806651161388418,0.0
1301,D015179,25826,0.024025790110275,0.0
1302,D015179,116937,0.013744336310317355,0.0
1303,D015179,116938,0.011248411497676905,0.0
1304,D015179,692199,0.0072799212108211895,0.0
1305,D015179,641648,0.014582659913660017,0.0
1306,D015179,692202,0.009893839759295482,0.0
1307,D015179,692203,0.015339404469898014,0.0
1308,D015179,692204,0.011391599493921208,0.0
1309,D015179,692205,0.025569331908285475,0.0
1310,D015179,692206,0.015831730733975393,0.0
1311,D015179,692208,0.016597339588888607,0.0
1312,D015179,692209,0.013242286287050545,0.0
1313,D015179,692210,0.006101055760555103,0.0
1314,D015179,692225,0.016421274535886488,0.0
1315,D015179,619571,0.01783146971590021,0.0
1316,D015179,692226,0.020211290016188876,0.0
1317,D015179,692223,0.015372073099525938,0.0
